cust_id,customer_joining_date,acc_num,acc_status,rel_type,last_txn_date,branch_code,lien,od_limit,credit_score,gender,occupation,seg,risk_prof,kyc_status,aqb,dob,age,txn_count_last_month,total_txn_value,multi_account_holder,tenure_days
CUST105197,2024-05-22,1087767861271442,Active,Primary,2025-01-10,BR001,39360.13322632536,155533.21336042858,520,F,Teacher,HNI,Low,Pending,83077.26558875269,1968-06-05,57,16,95932.46,1,365
CUST112772,2014-05-25,1604258407100614,Active,Primary,2025-05-01,BR001,77870.4541730471,245847.9028586467,586,M,Engineer,HNI,High,Pending,30956.199381330596,1976-06-03,49,13,74475.02,1,4015
CUST106207,2006-05-27,3034188190739197,Active,Joint,2025-02-25,BR001,2834.6298376223267,149196.72822800948,761,M,Entrepreneur,Retail,Low,Pending,87406.76163511167,2007-05-27,18,6,94307.02,0,6935
CUST112506,2019-05-24,6997795107127233,Active,Primary,2025-04-03,BR001,76696.53705669283,74420.0302164141,821,F,Scientist,Corporate,Low,Pending,86508.57937536974,1960-06-07,65,19,34102.5,1,2190
CUST108632,2010-05-26,7498849037875985,Active,Joint,2025-02-27,BR001,72703.66225135681,98254.43964574568,803,F,Artist,HNI,High,Rejected,93866.08552819396,1966-06-06,59,30,29101.62,1,5475
CUST114116,2008-05-26,6182643488993243,Active,Primary,2025-03-21,BR001,5487.349990587775,284697.30535443185,690,M,Accountant,HNI,High,Pending,34931.33919106927,1999-05-29,26,28,72300.08,1,6205
CUST103906,2009-05-26,2893581039703036,Active,Primary,2025-03-27,BR001,72055.23100430533,227899.22271237883,718,M,Merchant,Retail,High,Verified,69832.35856487798,1990-05-31,35,3,30068.34,1,5840
CUST108075,2015-05-25,3143132317985219,Active,Primary,2025-02-24,BR001,58470.92258278232,320951.5278452318,395,M,Teacher,HNI,Medium,Rejected,28263.177033664982,1949-06-10,76,19,99685.57,1,3650
CUST110924,2009-05-26,3103328992590225,Active,Primary,2025-03-18,BR001,69792.40926486741,411841.4078432497,558,M,Engineer,Corporate,Low,Pending,63537.29890154119,1965-06-06,60,26,68408.7,1,5840
CUST113764,2017-05-24,9302764727433940,Active,Joint,2025-05-18,BR001,6395.73889569418,328950.84084511315,453,F,Scientist,Corporate,High,Pending,84941.25689871944,1971-06-05,54,2,21518.27,1,2920
CUST101169,2014-05-25,4645920916909790,Active,Joint,2025-05-13,BR001,24914.77470514681,432414.82823098777,852,M,Doctor,Retail,Medium,Verified,27634.24538859201,1978-06-03,47,11,49019.57,1,4015
CUST102369,2012-05-25,1562042190094932,Active,Primary,2025-03-18,BR001,32302.23810088375,431967.99463631737,394,F,Engineer,Corporate,Low,Verified,11266.460358394785,1945-06-11,80,18,59751.36,1,4745
CUST107312,2005-05-27,4082535483461881,Active,Joint,2025-04-06,BR001,3216.781444389949,128293.56670139174,612,F,Doctor,HNI,Medium,Pending,57605.72475574089,2001-05-28,24,12,99001.38,1,7300
CUST112857,2022-05-23,3789319958924211,Active,Joint,2025-02-07,BR001,22836.475632677422,266279.3403953428,760,F,Teacher,Corporate,Low,Rejected,80149.11590906703,1968-06-05,57,7,69951.89,0,1095
CUST114220,2009-05-26,5600653741608027,Active,Secondary,2025-01-28,BR001,4888.186683827023,241594.9149523216,383,F,Merchant,Corporate,Medium,Rejected,65268.62958279398,1969-06-05,56,23,81980.6,0,5840
CUST110816,2012-05-25,2868667442908394,Active,Secondary,2025-05-20,BR001,65265.80034433687,247763.28237442888,689,F,Software Developer,Retail,High,Rejected,48073.79226601083,1988-05-31,37,13,96952.98,0,4745
CUST110547,2006-05-27,7844368170592285,Active,Joint,2025-05-06,BR001,48467.852729438695,494670.30463284254,567,M,Engineer,HNI,Low,Verified,87685.52224255842,1947-06-11,78,17,46864.58,1,6935
CUST105620,2017-05-24,4176571841718910,Active,Joint,2025-04-28,BR001,92314.85614264096,61141.6110017344,506,F,Engineer,Retail,High,Rejected,35272.66604453341,1988-05-31,37,27,81710.67,1,2920
CUST110804,2005-05-27,1381290218467227,Active,Joint,2025-01-14,BR001,21378.767148303014,171051.17788219854,466,F,Farmer,Retail,High,Rejected,13856.673621872214,1991-05-31,34,3,67727.68,1,7300
CUST113353,2013-05-25,4612740714684715,Active,Joint,2025-02-10,BR001,36357.85505748178,120282.22294090452,862,M,Teacher,Corporate,Low,Rejected,51064.266556787305,1988-05-31,37,27,63523.09,0,4380
CUST106947,2020-05-23,7695119829799894,Active,Joint,2025-04-17,BR001,10469.615232827124,396018.6987140016,548,F,Scientist,Retail,Medium,Pending,70296.92780433758,1984-06-01,41,23,2638.99,0,1825
CUST103053,2011-05-26,7907684165151778,Active,Joint,2025-04-17,BR001,69841.50103412016,178641.59463762995,353,F,Merchant,Corporate,High,Pending,25285.54281991937,2000-05-28,25,15,12290.42,1,5110
CUST107571,2012-05-25,5922228414582969,Active,Primary,2025-02-27,BR001,5742.120254030281,16111.620158642894,668,F,Software Developer,Retail,High,Rejected,23004.59256841621,1996-05-29,29,5,71555.04,1,4745
CUST102522,2012-05-25,5417231916262082,Active,Primary,2025-04-14,BR001,54646.31111056578,114166.63978142236,858,F,Merchant,HNI,Low,Pending,77248.48250626685,1993-05-30,32,5,97810.8,1,4745
CUST114669,2012-05-25,3097878367252668,Active,Primary,2025-03-17,BR001,86304.38517340357,157968.2245667784,377,M,Software Developer,Corporate,Low,Verified,46983.62469123946,1979-06-03,46,23,42803.44,1,4745
CUST101778,2021-05-23,6180791422251284,Active,Primary,2025-03-30,BR001,42094.74774029977,342389.835654007,761,M,Merchant,Corporate,High,Verified,28973.827925159923,1969-06-05,56,23,38005.84,1,1460
CUST113081,2016-05-24,4690510324252310,Active,Secondary,2025-05-12,BR001,64856.1421273367,451164.1538954724,536,F,Scientist,Corporate,Medium,Rejected,88669.54849316289,2004-05-27,21,26,78582.79,1,3285
CUST111709,2021-05-23,1991360961016583,Active,Primary,2025-03-24,BR001,94114.78632941132,449491.3665615188,320,F,Software Developer,HNI,Medium,Verified,63154.47289685364,1957-06-08,68,11,54172.76,1,1460
CUST111602,2024-05-22,6281198128325040,Active,Joint,2025-02-28,BR001,93944.63465251724,256846.9131795969,895,M,Accountant,HNI,Medium,Pending,52632.65206089956,1974-06-04,51,23,62389.68,1,365
CUST108605,2012-05-25,9243996539004416,Active,Secondary,2025-01-27,BR001,45278.13739148937,221475.66823930052,875,M,Artist,HNI,Medium,Pending,85423.79289593882,1971-06-05,54,11,60387.75,0,4745
CUST106732,2011-05-26,6757266889241542,Active,Joint,2025-05-18,BR001,13810.925495637304,379290.7847961003,755,M,Doctor,Retail,Medium,Pending,66039.60657578433,1962-06-07,63,23,37081.9,1,5110
CUST103077,2016-05-24,8905031931748069,Active,Primary,2025-03-13,BR001,15340.410852093866,438968.0366408186,866,F,Doctor,HNI,Medium,Pending,94176.77624993668,1993-05-30,32,10,35176.75,1,3285
CUST113321,2013-05-25,5164787277272762,Active,Primary,2025-01-31,BR001,98895.2812917194,225535.08845501117,661,M,Doctor,Retail,Medium,Pending,43757.41772353967,1947-06-11,78,20,62051.57,1,4380
CUST111616,2013-05-25,1135038734164370,Active,Secondary,2025-05-12,BR001,34154.45715578373,492059.3701897556,370,M,Entrepreneur,HNI,High,Rejected,95191.32404039224,1970-06-05,55,5,98470.62,1,4380
CUST113231,2022-05-23,5696382321260565,Active,Secondary,2025-01-16,BR001,10475.213165450305,111543.24336863575,568,F,Artist,Retail,Medium,Rejected,86471.06068409646,2006-05-27,19,23,80553.59,1,1095
CUST114185,2019-05-24,2323325513875763,Active,Primary,2025-05-10,BR001,17128.245259274445,175412.0532413468,752,F,Farmer,Corporate,High,Pending,80626.83549122231,1952-06-09,73,24,62858.45,1,2190
CUST102734,2018-05-24,7789878255434173,Active,Primary,2025-01-19,BR001,48793.15525400924,285431.4984987398,799,F,Engineer,Retail,Medium,Verified,23603.36702207187,1981-06-02,44,4,84920.45,1,2555
CUST107865,2011-05-26,1537870283063768,Active,Primary,2025-01-20,BR001,1068.5072315936295,200095.30501942965,440,F,Merchant,Corporate,High,Pending,12907.500742385397,1958-06-08,67,23,54780.92,1,5110
CUST106196,2016-05-24,8235666214982106,Active,Primary,2025-02-09,BR001,90767.81286962947,460831.6743603759,375,F,Accountant,HNI,Medium,Rejected,50471.03097693982,1971-06-05,54,1,67385.13,1,3285
CUST110204,2019-05-24,3908361714921922,Active,Joint,2025-02-27,BR001,59439.89196816369,296795.4512176778,627,M,Doctor,HNI,Low,Pending,93462.1886687754,1981-06-02,44,10,25355.58,1,2190
CUST112704,2017-05-24,2510825195894972,Active,Primary,2025-02-17,BR001,92929.51119682056,14448.871542325354,861,F,Doctor,HNI,High,Rejected,61910.13286449327,1960-06-07,65,15,20644.99,1,2920
CUST114969,2019-05-24,6368942489323364,Active,Joint,2025-03-19,BR001,11818.388989950756,370266.0895889072,780,M,Software Developer,HNI,High,Pending,90012.47179921946,1997-05-29,28,13,67539.14,1,2190
CUST107817,2010-05-26,4878051688825415,Active,Primary,2025-04-23,BR001,15438.526096029038,465236.9430808416,546,F,Teacher,Corporate,Medium,Verified,52775.44940015245,2003-05-28,22,3,86403.87,1,5475
CUST107810,2007-05-27,8837891987818377,Active,Primary,2025-02-26,BR001,36957.13238733636,443691.6937851434,627,F,Scientist,HNI,High,Pending,42872.36711365919,1998-05-29,27,15,60195.9,1,6570
CUST107378,2016-05-24,5609148463122825,Active,Secondary,2025-05-11,BR001,92071.81277730508,470557.7452770989,319,F,Entrepreneur,HNI,Low,Pending,38806.111596613424,1981-06-02,44,22,15172.9,1,3285
CUST113167,2020-05-23,7608644271949333,Active,Joint,2025-03-18,BR001,32832.956221514454,356179.46123068954,698,F,Engineer,Retail,Medium,Pending,64640.197242767485,1945-06-11,80,13,9495.28,1,1825
CUST103352,2021-05-23,8530370204665488,Active,Joint,2025-03-25,BR001,11863.695966583266,102380.72974148116,391,M,Teacher,Retail,Medium,Verified,49638.46740628487,1999-05-29,26,29,28338.99,0,1460
CUST111570,2011-05-26,6073075334668472,Active,Secondary,2025-03-17,BR001,34276.90921739075,394218.0890067987,805,M,Merchant,Corporate,High,Pending,68199.4887250298,1989-05-31,36,12,63697.68,1,5110
CUST105725,2022-05-23,1459982234545284,Active,Secondary,2025-01-18,BR001,58111.390542206886,368391.55108325824,517,M,Accountant,HNI,Low,Verified,18360.695762081203,1987-06-01,38,17,6890.57,1,1095
CUST114555,2022-05-23,8479869012519705,Active,Secondary,2025-05-17,BR001,11791.704419854988,368235.4947853072,570,M,Software Developer,Retail,High,Pending,66460.92416838504,1960-06-07,65,18,68016.21,0,1095
CUST106391,2014-05-25,2089858958935954,Active,Joint,2025-02-13,BR001,40463.98192156498,339174.0490120197,846,F,Entrepreneur,Corporate,High,Verified,67326.71437754139,1971-06-05,54,10,27020.44,1,4015
CUST108751,2010-05-26,1628746693901294,Active,Primary,2025-04-20,BR001,74147.0081494468,10381.697469822551,403,F,Scientist,HNI,Medium,Rejected,79728.55829028938,1956-06-08,69,5,17915.22,0,5475
CUST107084,2013-05-25,6805700927877598,Active,Secondary,2025-01-25,BR001,75240.63202439486,341013.018651757,552,M,Accountant,HNI,High,Verified,41620.39779852575,1994-05-30,31,26,16188.92,1,4380
CUST112342,2008-05-26,6866537232022687,Active,Secondary,2025-01-10,BR001,44337.38013294995,117244.7270937618,574,M,Engineer,Retail,High,Verified,84100.59689498691,1974-06-04,51,21,43946.6,0,6205
CUST114497,2016-05-24,1740664242434702,Active,Joint,2025-01-06,BR001,9346.578650211868,86609.99020842845,340,M,Engineer,Retail,High,Pending,48940.94027290923,1995-05-30,30,27,65641.75,1,3285
CUST102557,2020-05-23,8816279952630248,Active,Secondary,2025-02-07,BR001,33586.57990431764,370848.5433562938,742,M,Merchant,HNI,Medium,Pending,92465.22540889573,1981-06-02,44,27,94179.22,1,1825
CUST108553,2021-05-23,1238465796913049,Active,Primary,2025-04-29,BR001,29153.22001971929,114204.76444365572,822,F,Entrepreneur,HNI,High,Rejected,66947.24912434688,2002-05-28,23,16,67694.28,0,1460
CUST111898,2023-05-23,1532323523496311,Active,Secondary,2025-05-02,BR001,88507.23593794217,73008.65720520959,900,M,Software Developer,Corporate,Low,Verified,55332.555715537244,1951-06-10,74,11,86494.6,1,730
CUST100492,2006-05-27,1574851946954285,Active,Joint,2025-03-21,BR001,80435.98129657435,265570.6566109532,342,F,Software Developer,HNI,High,Rejected,93538.25316056416,1956-06-08,69,18,57344.28,1,6935
CUST114244,2017-05-24,7327856954149158,Active,Primary,2025-03-11,BR001,90453.80113380218,478990.2123844707,759,F,Engineer,Retail,Medium,Verified,79585.45301614942,1991-05-31,34,14,80027.51,0,2920
CUST100953,2013-05-25,7902854614968433,Active,Joint,2025-01-02,BR001,68169.00636106955,492610.0852977297,705,F,Accountant,Corporate,High,Rejected,37207.73810543908,1967-06-06,58,29,67506.77,0,4380
CUST114519,2011-05-26,7914515054919773,Active,Primary,2025-02-02,BR001,59062.195532097096,27577.78919898123,324,M,Entrepreneur,Retail,Medium,Pending,56392.01085588271,1956-06-08,69,22,89726.03,1,5110
CUST111228,2013-05-25,5950275933386621,Active,Primary,2025-03-06,BR001,57442.790031499215,168432.34193192568,574,M,Scientist,HNI,Medium,Rejected,81186.82293937437,1957-06-08,68,29,86765.9,1,4380
CUST103781,2008-05-26,6227747369345471,Active,Secondary,2025-05-12,BR001,83144.26312202562,461536.2285206491,658,F,Software Developer,Retail,High,Verified,25927.462781134054,1972-06-04,53,2,59631.39,1,6205
CUST100989,2009-05-26,8231365693711178,Active,Primary,2025-02-09,BR001,10352.01356668224,250827.6974913345,451,F,Software Developer,Retail,High,Rejected,91291.88053392716,1947-06-11,78,14,68277.89,0,5840
CUST100744,2022-05-23,3775473974915356,Active,Secondary,2025-02-26,BR001,53445.80938719694,60450.20360381928,621,M,Software Developer,Corporate,High,Verified,93214.12195422855,1955-06-09,70,5,76672.7,0,1095
CUST109305,2013-05-25,7726473080917323,Active,Primary,2025-04-27,BR001,17537.14262209011,398047.8765204938,830,M,Entrepreneur,Corporate,Low,Pending,54077.78454574501,1957-06-08,68,2,22073.27,0,4380
CUST109895,2024-05-22,2462458647376355,Active,Secondary,2025-04-07,BR001,82579.72230549144,73827.01517433225,419,M,Entrepreneur,Retail,Medium,Rejected,24649.66874301653,1949-06-10,76,8,12332.71,0,365
CUST109081,2013-05-25,5525239198200469,Active,Secondary,2025-01-23,BR001,40011.90783049284,249730.38601368456,509,F,Software Developer,Corporate,Medium,Rejected,33801.299190357226,1969-06-05,56,26,90110.47,1,4380
CUST101626,2012-05-25,4225354579793073,Active,Secondary,2025-02-04,BR001,96657.76475730167,106011.38320000384,607,F,Artist,Corporate,High,Pending,73792.56165585207,1982-06-02,43,30,25275.57,1,4745
CUST113317,2009-05-26,2767793102566909,Active,Secondary,2025-01-01,BR001,79170.73071653851,44087.04335823887,526,F,Software Developer,HNI,Low,Rejected,21275.275331848592,1963-06-07,62,8,5429.16,1,5840
CUST111740,2016-05-24,9651551963714765,Active,Secondary,2025-04-25,BR001,47601.9065259842,168311.6506852816,636,F,Accountant,HNI,Low,Rejected,14368.502028416906,1994-05-30,31,14,9792.82,1,3285
CUST113473,2021-05-23,6303511361194299,Active,Secondary,2025-03-24,BR001,17457.9101762229,276911.8280922563,822,M,Merchant,Corporate,High,Rejected,95291.37947697824,1975-06-04,50,7,21141.77,1,1460
CUST110434,2017-05-24,7744004438997486,Active,Primary,2025-04-05,BR001,54585.58965422836,367572.4560063083,417,M,Accountant,Retail,High,Rejected,65754.99041076069,2000-05-28,25,20,56593.06,0,2920
CUST106391,2014-05-25,9776908328606536,Active,Joint,2025-02-13,BR001,40463.98192156498,339174.0490120197,846,F,Entrepreneur,Corporate,High,Verified,67326.71437754139,1971-06-05,54,10,27020.44,1,4015
CUST106191,2023-05-23,8173913332361769,Active,Joint,2025-02-26,BR001,98709.35244216176,41971.57308017506,304,M,Scientist,Retail,Low,Rejected,40842.36532926781,1953-06-09,72,30,29139.52,1,730
CUST103553,2010-05-26,1488082904354420,Active,Joint,2025-02-02,BR001,37639.235085225686,475096.9132515881,581,F,Merchant,Retail,Medium,Rejected,45680.36737552364,1986-06-01,39,2,58215.73,1,5475
CUST109122,2019-05-24,5412943529291420,Active,Primary,2025-02-03,BR001,86180.90687433224,484403.7255826277,763,M,Artist,Corporate,High,Rejected,29997.918702838386,1979-06-03,46,26,64458.66,1,2190
CUST107072,2012-05-25,1013848684025896,Active,Secondary,2025-04-06,BR001,28343.157628657213,369501.2312755114,531,F,Artist,HNI,High,Verified,27318.536755509103,1951-06-10,74,28,14165.69,0,4745
CUST109152,2005-05-27,1222378476591378,Active,Secondary,2025-01-23,BR001,28004.765748690443,63433.764243455866,392,F,Engineer,Corporate,Low,Rejected,43913.84986452944,1984-06-01,41,9,28134.73,0,7300
CUST103471,2023-05-23,9418313187790715,Active,Primary,2025-03-10,BR001,43623.78906167304,236697.2658774712,487,M,Artist,HNI,Low,Verified,75964.75775756607,1975-06-04,50,11,52757.27,0,730
CUST101985,2011-05-26,1101106627670541,Active,Joint,2025-05-14,BR001,50939.04125460431,310028.83990055067,743,F,Accountant,Corporate,High,Verified,18435.08934475821,1962-06-07,63,18,18376.21,1,5110
CUST114242,2009-05-26,2843860573849231,Active,Secondary,2025-03-23,BR001,7083.238332126174,410710.6897325219,402,F,Entrepreneur,Corporate,High,Rejected,96361.00511234376,2003-05-28,22,17,62127.27,1,5840
CUST106331,2024-05-22,5406402927306490,Active,Secondary,2025-02-24,BR001,19383.963008325634,179058.979324429,870,M,Software Developer,Retail,Low,Verified,44926.97780725015,1948-06-10,77,3,20202.72,1,365
CUST112745,2020-05-23,8145431923462439,Active,Secondary,2025-01-20,BR001,95018.54667119266,450043.3615989119,496,F,Merchant,Retail,Low,Pending,28725.16692711522,2006-05-27,19,5,14336.01,1,1825
CUST102243,2023-05-23,3907031230481083,Active,Secondary,2025-01-16,BR001,92799.23853268322,488632.98709593416,786,M,Artist,Retail,Medium,Pending,85940.43588403174,1955-06-09,70,26,4785.23,1,730
CUST106079,2011-05-26,3601128556694174,Active,Primary,2025-03-08,BR001,65494.05215397182,188223.99880081168,390,M,Software Developer,Retail,High,Rejected,93136.3648785466,2006-05-27,19,24,89270.22,1,5110
CUST110223,2020-05-23,9421912615582427,Active,Secondary,2025-01-26,BR001,87244.34298550943,450128.2436735603,555,M,Teacher,Corporate,Low,Pending,13500.036292841649,1991-05-31,34,25,84758.75,1,1825
CUST106882,2011-05-26,4327816597100466,Active,Primary,2025-03-16,BR001,96474.40652156096,135924.0044076913,782,F,Farmer,Retail,Medium,Rejected,40763.20732809701,1968-06-05,57,15,52631.96,1,5110
CUST112497,2018-05-24,9674223934266328,Active,Primary,2025-05-04,BR001,11613.754811884546,327505.6656130585,641,F,Artist,Retail,Low,Verified,21060.400790515458,1997-05-29,28,29,76580.55,1,2555
CUST105391,2007-05-27,2909697403221826,Active,Secondary,2025-05-19,BR001,3510.6801793963414,314421.7768096185,805,F,Software Developer,Corporate,Medium,Rejected,84452.0751752284,1981-06-02,44,4,99744.71,0,6570
CUST112750,2021-05-23,6361409168203415,Active,Secondary,2025-04-30,BR001,30962.153812485893,58432.89326474552,557,F,Scientist,HNI,High,Rejected,21346.58612639298,1948-06-10,77,26,19612.79,0,1460
CUST101998,2006-05-27,1279625611320287,Active,Secondary,2025-03-03,BR001,5717.635083778938,388106.82962633495,566,F,Entrepreneur,Retail,High,Rejected,11207.263604803738,1983-06-02,42,11,8242.71,1,6935
CUST112609,2005-05-27,6746750923277281,Active,Joint,2025-05-14,BR001,61711.402079243,26563.725093979287,672,F,Artist,Retail,Low,Pending,54911.34155292721,1996-05-29,29,29,72159.41,1,7300
CUST105955,2021-05-23,8180479602326257,Active,Secondary,2025-01-06,BR001,49587.192106643466,262653.6561101113,399,F,Entrepreneur,HNI,Medium,Rejected,43864.13486599292,1990-05-31,35,17,22654.77,0,1460
CUST112409,2023-05-23,7703792507620972,Active,Joint,2025-04-23,BR001,44506.10682082608,363874.4227094975,376,F,Doctor,Corporate,High,Pending,14153.885596421123,1995-05-30,30,9,60083.81,0,730
CUST106162,2018-05-24,6617221966970125,Active,Joint,2025-03-14,BR001,37778.66027610636,159919.3134325202,789,F,Artist,Corporate,High,Verified,93437.69813240196,1947-06-11,78,10,68844.89,1,2555
